ANO_ESTATISTICA,MES_ESTATISTICA,CIDADE,CATEGORIA_CRIME,NUM_OCORRENCIAS,LATITUDE_MEDIAN,LONGITUDE_MEDIAN,DATA
2024,8,cachoeira paulista,Estupro,1,-22.6688692532391,-45.0070755,2024-08-01
2024,8,cachoeira paulista,Furto,19,-22.6688692532391,-45.0070755,2024-08-01
2024,8,cachoeira paulista,Homicídio,1,-22.6688692532391,-45.0070755,2024-08-01
2024,8,cachoeira paulista,Lesão Corporal,10,-22.6688692532391,-45.0070755,2024-08-01
2024,8,cachoeira paulista,Roubo,2,-22.6688692532391,-45.0070755,2024-08-01
2024,8,caconde,Crimes Diversos,3,-21.5288298,-46.6437681,2024-08-01
2024,8,caconde,Crimes com Armas,1,-21.5288298,-46.6437681,2024-08-01
2024,8,caconde,Estupro,1,-21.5288298,-46.6437681,2024-08-01
2024,8,caconde,Furto,4,-21.5288298,-46.6437681,2024-08-01
2024,8,caconde,Lesão Corporal,6,-21.5288298,-46.6437681,2024-08-01
2024,8,cafelandia,Crimes Diversos,2,-21.804625,-49.6042876,2024-08-01
2024,8,cafelandia,Furto,4,-21.804625,-49.6042876,2024-08-01
2024,8,cafelandia,Lesão Corporal,6,-21.804625,-49.6042876,2024-08-01
2024,8,caiabu,Furto,2,-22.0139801449999,-51.2359508,2024-08-01
2024,8,caiabu,Lesão Corporal,3,-22.0139801449999,-51.2359508,2024-08-01
2024,8,caieiras,Crimes Diversos,6,-23.3642286,-46.74483462215455,2024-08-01
2024,8,caieiras,Estupro,1,-23.3642286,-46.74483462215455,2024-08-01
2024,8,caieiras,Furto,23,-23.3642286,-46.74483462215455,2024-08-01
2024,8,caieiras,Homicídio,3,-23.3642286,-46.74483462215455,2024-08-01
2024,8,caieiras,Lesão Corporal,28,-23.3642286,-46.74483462215455,2024-08-01
2024,8,caieiras,Roubo,11,-23.3642286,-46.74483462215455,2024-08-01
2024,8,caiua,Crimes Diversos,2,-21.8321694639999,-51.9882438,2024-08-01
2024,8,caiua,Furto,1,-21.8321694639999,-51.9882438,2024-08-01
2024,8,caiua,Lesão Corporal,2,-21.8321694639999,-51.9882438,2024-08-01
2024,8,cajamar,Crimes Diversos,43,-23.3503118,-46.8429505,2024-08-01
2024,8,cajamar,Crimes com Armas,1,-23.3503118,-46.8429505,2024-08-01
2024,8,cajamar,Estupro,4,-23.3503118,-46.8429505,2024-08-01
2024,8,cajamar,Furto,54,-23.3503118,-46.8429505,2024-08-01
2024,8,cajamar,Lesão Corporal,46,-23.3503118,-46.8429505,2024-08-01
2024,8,cajamar,Roubo,17,-23.3503118,-46.8429505,2024-08-01
2024,8,cajati,Crimes Diversos,6,-24.7300224,-48.108265,2024-08-01
2024,8,cajati,Estupro,1,-24.7300224,-48.108265,2024-08-01
2024,8,cajati,Furto,15,-24.7300224,-48.108265,2024-08-01
2024,8,cajati,Homicídio,2,-24.7300224,-48.108265,2024-08-01
2024,8,cajati,Lesão Corporal,10,-24.7300224,-48.108265,2024-08-01
2024,8,cajati,Roubo,2,-24.7300224,-48.108265,2024-08-01
2024,8,cajobi,Crimes Diversos,3,-20.87756735,-48.81032,2024-08-01
2024,8,cajobi,Furto,6,-20.87756735,-48.81032,2024-08-01
2024,8,cajobi,Lesão Corporal,6,-20.87756735,-48.81032,2024-08-01
2024,8,cajuru,Crimes Diversos,1,-21.2757843,-47.302299116,2024-08-01
2024,8,cajuru,Crimes com Armas,1,-21.2757843,-47.302299116,2024-08-01
2024,8,cajuru,Furto,18,-21.2757843,-47.302299116,2024-08-01
2024,8,cajuru,Homicídio,1,-21.2757843,-47.302299116,2024-08-01
2024,8,cajuru,Lesão Corporal,16,-21.2757843,-47.302299116,2024-08-01
2024,8,cajuru,Roubo,1,-21.2757843,-47.302299116,2024-08-01
2024,8,campina monte alegre,Crimes Diversos,1,-23.5926958,-48.47803135,2024-08-01
2024,8,campina monte alegre,Estupro,1,-23.5926958,-48.47803135,2024-08-01
2024,8,campina monte alegre,Lesão Corporal,2,-23.5926958,-48.47803135,2024-08-01
2024,8,campinas,Crimes Diversos,130,-22.90809608299995,-47.070956622,2024-08-01
2024,8,campinas,Crimes com Armas,8,-22.90809608299995,-47.070956622,2024-08-01
2024,8,campinas,Estelionato,1,-22.90809608299995,-47.070956622,2024-08-01
2024,8,campinas,Estupro,45,-22.90809608299995,-47.070956622,2024-08-01
2024,8,campinas,Furto,1680,-22.90809608299995,-47.070956622,2024-08-01
2024,8,campinas,Homicídio,24,-22.90809608299995,-47.070956622,2024-08-01
2024,8,campinas,Lesão Corporal,418,-22.90809608299995,-47.070956622,2024-08-01
2024,8,campinas,Roubo,382,-22.90809608299995,-47.070956622,2024-08-01
2024,8,campo limpo paulista,Crimes Diversos,9,-23.2062325,-46.7850185,2024-08-01
2024,8,campo limpo paulista,Estupro,2,-23.2062325,-46.7850185,2024-08-01
2024,8,campo limpo paulista,Furto,28,-23.2062325,-46.7850185,2024-08-01
2024,8,campo limpo paulista,Lesão Corporal,26,-23.2062325,-46.7850185,2024-08-01
2024,8,campo limpo paulista,Roubo,5,-23.2062325,-46.7850185,2024-08-01
2024,8,campos do jordao,Crimes Diversos,12,-22.7378587,-45.58652230454395,2024-08-01
2024,8,campos do jordao,Estupro,2,-22.7378587,-45.58652230454395,2024-08-01
2024,8,campos do jordao,Furto,12,-22.7378587,-45.58652230454395,2024-08-01
2024,8,campos do jordao,Homicídio,1,-22.7378587,-45.58652230454395,2024-08-01
2024,8,campos do jordao,Lesão Corporal,23,-22.7378587,-45.58652230454395,2024-08-01
2024,8,campos do jordao,Roubo,2,-22.7378587,-45.58652230454395,2024-08-01
2024,8,campos novos paulista,Furto,1,-22.6043611067419,-49.9993318,2024-08-01
2024,8,campos novos paulista,Lesão Corporal,1,-22.6043611067419,-49.9993318,2024-08-01
2024,8,cananeia,Crimes Diversos,6,-25.0116558669999,-47.930225618,2024-08-01
2024,8,cananeia,Crimes com Armas,1,-25.0116558669999,-47.930225618,2024-08-01
2024,8,cananeia,Estupro,1,-25.0116558669999,-47.930225618,2024-08-01
2024,8,cananeia,Furto,10,-25.0116558669999,-47.930225618,2024-08-01
2024,8,cananeia,Lesão Corporal,7,-25.0116558669999,-47.930225618,2024-08-01
2024,8,canas,Furto,2,-22.7028677298853,-45.0526317,2024-08-01
2024,8,canas,Roubo,1,-22.7028677298853,-45.0526317,2024-08-01
2024,8,candido mota,Crimes Diversos,6,-22.7462411,-50.3905222,2024-08-01
2024,8,candido mota,Crimes com Armas,1,-22.7462411,-50.3905222,2024-08-01
2024,8,candido mota,Estupro,2,-22.7462411,-50.3905222,2024-08-01
2024,8,candido mota,Furto,29,-22.7462411,-50.3905222,2024-08-01
2024,8,candido mota,Lesão Corporal,14,-22.7462411,-50.3905222,2024-08-01
2024,8,candido mota,Roubo,1,-22.7462411,-50.3905222,2024-08-01
2024,8,candido rodrigues,Crimes Diversos,1,-21.3258008,-48.6304562,2024-08-01
2024,8,candido rodrigues,Furto,2,-21.3258008,-48.6304562,2024-08-01
2024,8,canitar,Furto,2,-23.005984035,-49.7831769,2024-08-01
2024,8,canitar,Lesão Corporal,2,-23.005984035,-49.7831769,2024-08-01
2024,8,capao bonito,Crimes Diversos,11,-24.0022492,-48.346903100271604,2024-08-01
2024,8,capao bonito,Estupro,4,-24.0022492,-48.346903100271604,2024-08-01
2024,8,capao bonito,Furto,31,-24.0022492,-48.346903100271604,2024-08-01
2024,8,capao bonito,Homicídio,1,-24.0022492,-48.346903100271604,2024-08-01
2024,8,capao bonito,Lesão Corporal,27,-24.0022492,-48.346903100271604,2024-08-01
2024,8,capao bonito,Roubo,2,-24.0022492,-48.346903100271604,2024-08-01
2024,8,capela do alto,Crimes Diversos,3,-23.4689854,-47.7332019,2024-08-01
2024,8,capela do alto,Estupro,2,-23.4689854,-47.7332019,2024-08-01
2024,8,capela do alto,Furto,21,-23.4689854,-47.7332019,2024-08-01
2024,8,capela do alto,Lesão Corporal,3,-23.4689854,-47.7332019,2024-08-01
2024,8,capela do alto,Roubo,1,-23.4689854,-47.7332019,2024-08-01
2024,8,capivari,Crimes Diversos,11,-22.9946056,-47.5094598,2024-08-01
2024,8,capivari,Furto,20,-22.9946056,-47.5094598,2024-08-01
2024,8,capivari,Lesão Corporal,35,-22.9946056,-47.5094598,2024-08-01
2024,8,capivari,Roubo,5,-22.9946056,-47.5094598,2024-08-01
2024,8,caraguatatuba,Crimes Diversos,21,-23.629519084,-45.4275766,2024-08-01
2024,8,caraguatatuba,Crimes com Armas,2,-23.629519084,-45.4275766,2024-08-01
2024,8,caraguatatuba,Estupro,6,-23.629519084,-45.4275766,2024-08-01
2024,8,caraguatatuba,Furto,63,-23.629519084,-45.4275766,2024-08-01
2024,8,caraguatatuba,Homicídio,8,-23.629519084,-45.4275766,2024-08-01
2024,8,caraguatatuba,Lesão Corporal,47,-23.629519084,-45.4275766,2024-08-01
2024,8,caraguatatuba,Roubo,14,-23.629519084,-45.4275766,2024-08-01
2024,8,carapicuiba,Crimes Diversos,26,-23.5408539803051,-46.8358041,2024-08-01
2024,8,carapicuiba,Crimes com Armas,1,-23.5408539803051,-46.8358041,2024-08-01
2024,8,carapicuiba,Estupro,12,-23.5408539803051,-46.8358041,2024-08-01
2024,8,carapicuiba,Furto,310,-23.5408539803051,-46.8358041,2024-08-01
2024,8,carapicuiba,Homicídio,2,-23.5408539803051,-46.8358041,2024-08-01
2024,8,carapicuiba,Lesão Corporal,119,-23.5408539803051,-46.8358041,2024-08-01
2024,8,carapicuiba,Roubo,294,-23.5408539803051,-46.8358041,2024-08-01
2024,8,cardoso,Crimes Diversos,1,-20.0812011,-49.9153986,2024-08-01
2024,8,cardoso,Furto,7,-20.0812011,-49.9153986,2024-08-01
2024,8,cardoso,Homicídio,1,-20.0812011,-49.9153986,2024-08-01
2024,8,cardoso,Lesão Corporal,9,-20.0812011,-49.9153986,2024-08-01
2024,8,casa branca,Crimes Diversos,6,-21.777430791,-47.082051496,2024-08-01
2024,8,casa branca,Estupro,1,-21.777430791,-47.082051496,2024-08-01
2024,8,casa branca,Furto,24,-21.777430791,-47.082051496,2024-08-01
2024,8,casa branca,Lesão Corporal,14,-21.777430791,-47.082051496,2024-08-01
2024,8,casa branca,Roubo,2,-21.777430791,-47.082051496,2024-08-01
2024,8,cassia dos coqueiros,Furto,1,-21.2824622,-47.1689323,2024-08-01
2024,8,castilho,Crimes Diversos,8,-20.8718154,-51.4902387,2024-08-01
2024,8,castilho,Estupro,1,-20.8718154,-51.4902387,2024-08-01
2024,8,castilho,Furto,13,-20.8718154,-51.4902387,2024-08-01
2024,8,castilho,Lesão Corporal,10,-20.8718154,-51.4902387,2024-08-01
2024,8,catanduva,Crimes Diversos,32,-21.137563362999998,-48.973923,2024-08-01
2024,8,catanduva,Crimes com Armas,2,-21.137563362999998,-48.973923,2024-08-01
2024,8,catanduva,Estupro,3,-21.137563362999998,-48.973923,2024-08-01
2024,8,catanduva,Furto,69,-21.137563362999998,-48.973923,2024-08-01
2024,8,catanduva,Lesão Corporal,80,-21.137563362999998,-48.973923,2024-08-01
2024,8,catanduva,Roubo,4,-21.137563362999998,-48.973923,2024-08-01
2024,8,catigua,Furto,4,-21.0583375,-49.0627076,2024-08-01
2024,8,catigua,Lesão Corporal,8,-21.0583375,-49.0627076,2024-08-01
2024,8,catigua,Roubo,1,-21.0583375,-49.0627076,2024-08-01
2024,8,cedral,Crimes Diversos,1,-20.9037645659999,-49.269822,2024-08-01
2024,8,cedral,Estupro,1,-20.9037645659999,-49.269822,2024-08-01
2024,8,cedral,Furto,7,-20.9037645659999,-49.269822,2024-08-01
2024,8,cedral,Lesão Corporal,4,-20.9037645659999,-49.269822,2024-08-01
2024,8,cerqueira cesar,Crimes Diversos,10,-23.0346304889999,-49.164978667,2024-08-01
2024,8,cerqueira cesar,Crimes com Armas,2,-23.0346304889999,-49.164978667,2024-08-01
2024,8,cerqueira cesar,Estupro,4,-23.0346304889999,-49.164978667,2024-08-01
2024,8,cerqueira cesar,Furto,16,-23.0346304889999,-49.164978667,2024-08-01
2024,8,cerqueira cesar,Homicídio,1,-23.0346304889999,-49.164978667,2024-08-01
2024,8,cerqueira cesar,Lesão Corporal,7,-23.0346304889999,-49.164978667,2024-08-01
2024,8,cerqueira cesar,Roubo,2,-23.0346304889999,-49.164978667,2024-08-01
2024,8,cerquilho,Crimes Diversos,9,-23.1647344,-47.746716,2024-08-01
2024,8,cerquilho,Estupro,5,-23.1647344,-47.746716,2024-08-01
2024,8,cerquilho,Furto,17,-23.1647344,-47.746716,2024-08-01
2024,8,cerquilho,Lesão Corporal,9,-23.1647344,-47.746716,2024-08-01
2024,8,cesario lange,Crimes Diversos,1,-23.2253393,-47.95228575,2024-08-01
2024,8,cesario lange,Crimes com Armas,1,-23.2253393,-47.95228575,2024-08-01
2024,8,cesario lange,Estupro,1,-23.2253393,-47.95228575,2024-08-01
2024,8,cesario lange,Furto,14,-23.2253393,-47.95228575,2024-08-01
2024,8,cesario lange,Homicídio,1,-23.2253393,-47.95228575,2024-08-01
2024,8,cesario lange,Lesão Corporal,10,-23.2253393,-47.95228575,2024-08-01
2024,8,cesario lange,Roubo,1,-23.2253393,-47.95228575,2024-08-01
2024,8,charqueada,Crimes Diversos,3,-22.5131732,-47.773567,2024-08-01
2024,8,charqueada,Furto,7,-22.5131732,-47.773567,2024-08-01
2024,8,charqueada,Lesão Corporal,8,-22.5131732,-47.773567,2024-08-01
2024,8,charqueada,Roubo,1,-22.5131732,-47.773567,2024-08-01
2024,8,chavantes,Crimes com Armas,1,-23.0375691,-49.7114397,2024-08-01
2024,8,chavantes,Furto,11,-23.0375691,-49.7114397,2024-08-01
2024,8,chavantes,Homicídio,2,-23.0375691,-49.7114397,2024-08-01
2024,8,chavantes,Lesão Corporal,6,-23.0375691,-49.7114397,2024-08-01
2024,8,clementina,Furto,4,-21.5613497269791,-50.44713647,2024-08-01
2024,8,clementina,Lesão Corporal,3,-21.5613497269791,-50.44713647,2024-08-01
2024,8,colina,Crimes Diversos,2,-20.7096088,-48.5318251,2024-08-01
2024,8,colina,Estupro,1,-20.7096088,-48.5318251,2024-08-01
2024,8,colina,Furto,5,-20.7096088,-48.5318251,2024-08-01
2024,8,colina,Lesão Corporal,7,-20.7096088,-48.5318251,2024-08-01
2024,8,colombia,Crimes Diversos,2,-20.17782442,-48.6881094,2024-08-01
2024,8,colombia,Estupro,2,-20.17782442,-48.6881094,2024-08-01
2024,8,colombia,Furto,5,-20.17782442,-48.6881094,2024-08-01
2024,8,colombia,Lesão Corporal,2,-20.17782442,-48.6881094,2024-08-01
2024,8,colombia,Roubo,1,-20.17782442,-48.6881094,2024-08-01
2024,8,conchal,Crimes Diversos,12,-22.337443772,-47.1666284999999,2024-08-01
2024,8,conchal,Furto,15,-22.337443772,-47.1666284999999,2024-08-01
2024,8,conchal,Lesão Corporal,16,-22.337443772,-47.1666284999999,2024-08-01
2024,8,conchal,Roubo,5,-22.337443772,-47.1666284999999,2024-08-01
2024,8,conchas,Crimes Diversos,1,-23.0148320399999,-48.01027062,2024-08-01
2024,8,conchas,Furto,13,-23.0148320399999,-48.01027062,2024-08-01
2024,8,conchas,Homicídio,1,-23.0148320399999,-48.01027062,2024-08-01
2024,8,conchas,Lesão Corporal,8,-23.0148320399999,-48.01027062,2024-08-01
2024,8,conchas,Roubo,1,-23.0148320399999,-48.01027062,2024-08-01
2024,8,cordeiropolis,Crimes Diversos,4,-22.4802125,-47.4576929,2024-08-01
2024,8,cordeiropolis,Crimes com Armas,2,-22.4802125,-47.4576929,2024-08-01
2024,8,cordeiropolis,Furto,12,-22.4802125,-47.4576929,2024-08-01
2024,8,cordeiropolis,Homicídio,2,-22.4802125,-47.4576929,2024-08-01
2024,8,cordeiropolis,Lesão Corporal,14,-22.4802125,-47.4576929,2024-08-01
2024,8,cordeiropolis,Roubo,2,-22.4802125,-47.4576929,2024-08-01
2024,8,coroados,Furto,3,-21.3560921449999,-50.284459059,2024-08-01
2024,8,coroados,Homicídio,1,-21.3560921449999,-50.284459059,2024-08-01
2024,8,coroados,Lesão Corporal,2,-21.3560921449999,-50.284459059,2024-08-01
2024,8,coroados,Roubo,2,-21.3560921449999,-50.284459059,2024-08-01
2024,8,coronel macedo,Homicídio,1,-23.6313666,-49.313464,2024-08-01
2024,8,coronel macedo,Lesão Corporal,3,-23.6313666,-49.313464,2024-08-01
2024,8,corumbatai,Furto,1,-22.22564147599995,-47.631064862,2024-08-01
2024,8,corumbatai,Roubo,2,-22.22564147599995,-47.631064862,2024-08-01
2024,8,cosmopolis,Crimes Diversos,20,-22.6413526,-47.1917378,2024-08-01
2024,8,cosmopolis,Estupro,2,-22.6413526,-47.1917378,2024-08-01
2024,8,cosmopolis,Furto,32,-22.6413526,-47.1917378,2024-08-01
2024,8,cosmopolis,Homicídio,1,-22.6413526,-47.1917378,2024-08-01
2024,8,cosmopolis,Lesão Corporal,36,-22.6413526,-47.1917378,2024-08-01
2024,8,cosmopolis,Roubo,9,-22.6413526,-47.1917378,2024-08-01
2024,8,cosmorama,Furto,4,-20.4780031,-49.7779205,2024-08-01
2024,8,cosmorama,Lesão Corporal,5,-20.4780031,-49.7779205,2024-08-01
2024,8,cotia,Crimes Diversos,26,-23.603421284,-46.9184291839999,2024-08-01
2024,8,cotia,Estupro,4,-23.603421284,-46.9184291839999,2024-08-01
2024,8,cotia,Furto,205,-23.603421284,-46.9184291839999,2024-08-01
2024,8,cotia,Homicídio,1,-23.603421284,-46.9184291839999,2024-08-01
2024,8,cotia,Lesão Corporal,119,-23.603421284,-46.9184291839999,2024-08-01
2024,8,cotia,Roubo,96,-23.603421284,-46.9184291839999,2024-08-01
2024,8,cravinhos,Crimes Diversos,11,-21.33428671546475,-47.7440315,2024-08-01
2024,8,cravinhos,Estupro,2,-21.33428671546475,-47.7440315,2024-08-01
2024,8,cravinhos,Furto,19,-21.33428671546475,-47.7440315,2024-08-01
2024,8,cravinhos,Lesão Corporal,12,-21.33428671546475,-47.7440315,2024-08-01
2024,8,cravinhos,Roubo,1,-21.33428671546475,-47.7440315,2024-08-01
2024,8,cristais paulista,Crimes Diversos,2,-20.405504,-47.4217181,2024-08-01
2024,8,cristais paulista,Furto,11,-20.405504,-47.4217181,2024-08-01
2024,8,cristais paulista,Lesão Corporal,5,-20.405504,-47.4217181,2024-08-01
2024,8,cristais paulista,Roubo,3,-20.405504,-47.4217181,2024-08-01
2024,8,cruzalia,Estupro,1,-22.7439467,-50.79236691849995,2024-08-01
2024,8,cruzalia,Furto,2,-22.7439467,-50.79236691849995,2024-08-01
2024,8,cruzalia,Lesão Corporal,1,-22.7439467,-50.79236691849995,2024-08-01
2024,8,cruzeiro,Crimes Diversos,10,-22.5759099109999,-44.9616750499999,2024-08-01
2024,8,cruzeiro,Crimes com Armas,2,-22.5759099109999,-44.9616750499999,2024-08-01
2024,8,cruzeiro,Estupro,1,-22.5759099109999,-44.9616750499999,2024-08-01
2024,8,cruzeiro,Furto,35,-22.5759099109999,-44.9616750499999,2024-08-01
2024,8,cruzeiro,Homicídio,5,-22.5759099109999,-44.9616750499999,2024-08-01
2024,8,cruzeiro,Lesão Corporal,36,-22.5759099109999,-44.9616750499999,2024-08-01
2024,8,cruzeiro,Roubo,7,-22.5759099109999,-44.9616750499999,2024-08-01
2024,8,cubatao,Crimes Diversos,19,-23.8922328,-46.4243342,2024-08-01
2024,8,cubatao,Crimes com Armas,3,-23.8922328,-46.4243342,2024-08-01
2024,8,cubatao,Estupro,1,-23.8922328,-46.4243342,2024-08-01
2024,8,cubatao,Furto,192,-23.8922328,-46.4243342,2024-08-01
2024,8,cubatao,Homicídio,5,-23.8922328,-46.4243342,2024-08-01
2024,8,cubatao,Lesão Corporal,39,-23.8922328,-46.4243342,2024-08-01
2024,8,cubatao,Roubo,51,-23.8922328,-46.4243342,2024-08-01
2024,8,cunha,Crimes Diversos,2,-23.074085013,-44.959864864951754,2024-08-01
2024,8,cunha,Estupro,1,-23.074085013,-44.959864864951754,2024-08-01
2024,8,cunha,Furto,2,-23.074085013,-44.959864864951754,2024-08-01
2024,8,cunha,Homicídio,2,-23.074085013,-44.959864864951754,2024-08-01
2024,8,cunha,Lesão Corporal,3,-23.074085013,-44.959864864951754,2024-08-01
2024,8,cunha,Roubo,1,-23.074085013,-44.959864864951754,2024-08-01
2024,8,descalvado,Crimes Diversos,6,-21.9078540909999,-47.6202675,2024-08-01
2024,8,descalvado,Crimes com Armas,1,-21.9078540909999,-47.6202675,2024-08-01
2024,8,descalvado,Estupro,1,-21.9078540909999,-47.6202675,2024-08-01
2024,8,descalvado,Furto,18,-21.9078540909999,-47.6202675,2024-08-01
2024,8,descalvado,Lesão Corporal,9,-21.9078540909999,-47.6202675,2024-08-01
2024,8,descalvado,Roubo,1,-21.9078540909999,-47.6202675,2024-08-01
2024,8,diadema,Crimes Diversos,40,-23.6912358889999,-46.6146110139999,2024-08-01
2024,8,diadema,Crimes com Armas,3,-23.6912358889999,-46.6146110139999,2024-08-01
2024,8,diadema,Estupro,4,-23.6912358889999,-46.6146110139999,2024-08-01
2024,8,diadema,Furto,309,-23.6912358889999,-46.6146110139999,2024-08-01
2024,8,diadema,Homicídio,9,-23.6912358889999,-46.6146110139999,2024-08-01
2024,8,diadema,Lesão Corporal,142,-23.6912358889999,-46.6146110139999,2024-08-01
2024,8,diadema,Roubo,237,-23.6912358889999,-46.6146110139999,2024-08-01
2024,8,divinolandia,Estupro,1,-21.6616122,-46.7395488,2024-08-01
2024,8,divinolandia,Furto,6,-21.6616122,-46.7395488,2024-08-01
2024,8,divinolandia,Lesão Corporal,4,-21.6616122,-46.7395488,2024-08-01
2024,8,dobrada,Furto,6,-21.52071077809995,-48.39277645,2024-08-01
2024,8,dobrada,Homicídio,1,-21.52071077809995,-48.39277645,2024-08-01
2024,8,dobrada,Lesão Corporal,1,-21.52071077809995,-48.39277645,2024-08-01
2024,8,dobrada,Roubo,1,-21.52071077809995,-48.39277645,2024-08-01
2024,8,dois corregos,Crimes Diversos,6,-22.3693903,-48.3844955,2024-08-01
2024,8,dois corregos,Estupro,1,-22.3693903,-48.3844955,2024-08-01
2024,8,dois corregos,Furto,16,-22.3693903,-48.3844955,2024-08-01
2024,8,dois corregos,Homicídio,1,-22.3693903,-48.3844955,2024-08-01
2024,8,dois corregos,Lesão Corporal,10,-22.3693903,-48.3844955,2024-08-01
2024,8,dois corregos,Roubo,1,-22.3693903,-48.3844955,2024-08-01
2024,8,dolcinopolis,Estupro,2,-20.124648,-50.5136509,2024-08-01
2024,8,dolcinopolis,Furto,1,-20.124648,-50.5136509,2024-08-01
2024,8,dourado,Crimes Diversos,6,-22.1128997,-48.315161950000004,2024-08-01
2024,8,dourado,Estupro,2,-22.1128997,-48.315161950000004,2024-08-01
2024,8,dourado,Furto,2,-22.1128997,-48.315161950000004,2024-08-01
2024,8,dourado,Lesão Corporal,4,-22.1128997,-48.315161950000004,2024-08-01
2024,8,dracena,Crimes Diversos,5,-21.4884743,-51.5360951449999,2024-08-01
2024,8,dracena,Furto,20,-21.4884743,-51.5360951449999,2024-08-01
2024,8,dracena,Homicídio,1,-21.4884743,-51.5360951449999,2024-08-01
2024,8,dracena,Lesão Corporal,51,-21.4884743,-51.5360951449999,2024-08-01
2024,8,duartina,Crimes Diversos,5,-22.4146076,-49.4060459,2024-08-01
2024,8,duartina,Estupro,1,-22.4146076,-49.4060459,2024-08-01
2024,8,duartina,Furto,3,-22.4146076,-49.4060459,2024-08-01
2024,8,duartina,Lesão Corporal,5,-22.4146076,-49.4060459,2024-08-01
2024,8,duartina,Roubo,1,-22.4146076,-49.4060459,2024-08-01
2024,8,dumont,Crimes Diversos,1,-21.2396850609999,-47.9762031,2024-08-01
2024,8,dumont,Furto,3,-21.2396850609999,-47.9762031,2024-08-01
2024,8,dumont,Lesão Corporal,2,-21.2396850609999,-47.9762031,2024-08-01
2024,8,dumont,Roubo,1,-21.2396850609999,-47.9762031,2024-08-01
2024,8,echapora,Crimes Diversos,1,-22.4299533569999,-50.2044448,2024-08-01
2024,8,echapora,Furto,2,-22.4299533569999,-50.2044448,2024-08-01
2024,8,echapora,Homicídio,1,-22.4299533569999,-50.2044448,2024-08-01
2024,8,echapora,Lesão Corporal,3,-22.4299533569999,-50.2044448,2024-08-01
2024,8,eldorado,Crimes Diversos,1,-24.5222443,-48.1086975,2024-08-01
2024,8,eldorado,Estupro,2,-24.5222443,-48.1086975,2024-08-01
2024,8,eldorado,Furto,2,-24.5222443,-48.1086975,2024-08-01
2024,8,eldorado,Lesão Corporal,4,-24.5222443,-48.1086975,2024-08-01
2024,8,eldorado,Roubo,2,-24.5222443,-48.1086975,2024-08-01
2024,8,elias fausto,Crimes Diversos,5,-23.0419796,-47.3706046349999,2024-08-01
2024,8,elias fausto,Furto,7,-23.0419796,-47.3706046349999,2024-08-01
2024,8,elias fausto,Lesão Corporal,8,-23.0419796,-47.3706046349999,2024-08-01
2024,8,elisiario,Crimes com Armas,1,-21.1667784,-49.111066825,2024-08-01
2024,8,elisiario,Homicídio,1,-21.1667784,-49.111066825,2024-08-01
2024,8,elisiario,Lesão Corporal,1,-21.1667784,-49.111066825,2024-08-01
2024,8,embauba,Crimes Diversos,1,-20.9816629,-48.8370224,2024-08-01
2024,8,embu das artes,Crimes Diversos,12,-23.65388786810065,-46.81634604618235,2024-08-01
2024,8,embu das artes,Estupro,12,-23.65388786810065,-46.81634604618235,2024-08-01
2024,8,embu das artes,Furto,149,-23.65388786810065,-46.81634604618235,2024-08-01
2024,8,embu das artes,Homicídio,6,-23.65388786810065,-46.81634604618235,2024-08-01
2024,8,embu das artes,Lesão Corporal,99,-23.65388786810065,-46.81634604618235,2024-08-01
2024,8,embu das artes,Roubo,154,-23.65388786810065,-46.81634604618235,2024-08-01
2024,8,embu-guacu,Crimes Diversos,1,-23.833901732,-46.816452425,2024-08-01
2024,8,embu-guacu,Estupro,3,-23.833901732,-46.816452425,2024-08-01
2024,8,embu-guacu,Furto,94,-23.833901732,-46.816452425,2024-08-01
2024,8,embu-guacu,Homicídio,1,-23.833901732,-46.816452425,2024-08-01
2024,8,embu-guacu,Lesão Corporal,20,-23.833901732,-46.816452425,2024-08-01
2024,8,embu-guacu,Roubo,11,-23.833901732,-46.816452425,2024-08-01
2024,8,emilianopolis,Lesão Corporal,2,-21.8183169,-51.4652473,2024-08-01
2024,8,engenheiro coelho,Crimes Diversos,1,-22.4885788,-47.2126462,2024-08-01
2024,8,engenheiro coelho,Furto,4,-22.4885788,-47.2126462,2024-08-01
2024,8,engenheiro coelho,Homicídio,1,-22.4885788,-47.2126462,2024-08-01
2024,8,engenheiro coelho,Lesão Corporal,3,-22.4885788,-47.2126462,2024-08-01
2024,8,engenheiro coelho,Roubo,2,-22.4885788,-47.2126462,2024-08-01
2024,8,espirito s.do turvo,Crimes Diversos,2,-22.6944210249999,-49.4331543,2024-08-01
2024,8,espirito s.do turvo,Estupro,1,-22.6944210249999,-49.4331543,2024-08-01
2024,8,espirito s.do turvo,Homicídio,1,-22.6944210249999,-49.4331543,2024-08-01
2024,8,espirito s.do turvo,Lesão Corporal,1,-22.6944210249999,-49.4331543,2024-08-01
2024,8,espirito sto. pinhal,Crimes Diversos,15,-22.19530530886485,-46.7547175140296,2024-08-01
2024,8,espirito sto. pinhal,Crimes com Armas,3,-22.19530530886485,-46.7547175140296,2024-08-01
2024,8,espirito sto. pinhal,Furto,16,-22.19530530886485,-46.7547175140296,2024-08-01
2024,8,espirito sto. pinhal,Lesão Corporal,20,-22.19530530886485,-46.7547175140296,2024-08-01
2024,8,estiva gerbi,Crimes Diversos,1,-22.274146963027,-46.951949,2024-08-01
